,MAE,RMSE,Model,Dataset
448,0.7867300113042196,0.9444116742779244,3-Layer LSTM,COVID-19
449,0.7712121307849884,0.9765769388912758,3-Layer LSTM,COVID-19
450,0.12613564729690552,0.14968526292392428,3-Layer LSTM,COVID-19
451,0.520305254242637,0.711462614871197,3-Layer LSTM,COVID-19
452,0.5699455738067627,0.7890468700785871,3-Layer LSTM,COVID-19
453,0.5624806185563406,0.6463125266161043,3-Layer LSTM,COVID-19
454,0.33692298152230005,0.44545490915172187,3-Layer LSTM,COVID-19
455,1.2201778888702393,1.731228601686018,3-Layer LSTM,COVID-19
456,0.5764129509528478,0.7551329637038935,3-Layer LSTM,COVID-19
457,1.006427689032121,1.174259508769642,3-Layer LSTM,COVID-19
458,0.4757272872057828,0.6275990668063784,3-Layer LSTM,COVID-19
459,0.6778236627578735,0.7703995194692715,3-Layer LSTM,COVID-19
460,0.3964420308669408,0.47582028304424717,3-Layer LSTM,COVID-19
461,0.863990230993791,0.9231705157464777,3-Layer LSTM,COVID-19
462,0.9280639986197153,1.0615244474516305,3-Layer LSTM,COVID-19
463,0.10922056436538696,0.1309277840282643,3-Layer LSTM,COVID-19
464,1.0659811388362537,1.1881103706446388,3-Layer LSTM,COVID-19
465,0.5841415822505951,0.675156266316837,3-Layer LSTM,COVID-19
466,0.4410411444577304,0.6015571752747124,3-Layer LSTM,COVID-19
467,0.6666864256064097,0.8007346890310945,3-Layer LSTM,COVID-19
468,0.6499297835610129,0.8761653541785602,3-Layer LSTM,COVID-19
469,0.6094963550567627,0.8228527203424819,3-Layer LSTM,COVID-19
470,0.485640287399292,0.6188513819957916,3-Layer LSTM,COVID-19
471,0.752572471445257,0.9134070639837186,1-Layer LSTM,COVID-19
472,0.4285228490829468,0.7106906509501255,1-Layer LSTM,COVID-19
473,0.8830536820671775,1.0852836368592238,1-Layer LSTM,COVID-19
474,0.5810643163594332,0.7258999107358685,1-Layer LSTM,COVID-19
475,0.4899893601735433,0.610149623679825,1-Layer LSTM,COVID-19
476,0.3781157970428467,0.4443261156130927,1-Layer LSTM,COVID-19
477,0.5950708488623301,0.6225381120497133,1-Layer LSTM,COVID-19
478,0.7156382148916071,0.8543672868467134,1-Layer LSTM,COVID-19
479,0.27808565443212335,0.4278293470387764,1-Layer LSTM,COVID-19
480,0.48129450778166455,0.5666846418193384,1-Layer LSTM,COVID-19
481,0.9573291142781576,1.1520545789621535,1-Layer LSTM,COVID-19
482,0.7351441358526548,0.9187122716818604,1-Layer LSTM,COVID-19
483,1.7538022796312969,2.042338291673758,1-Layer LSTM,COVID-19
484,1.109862005710602,1.2003573746613518,1-Layer LSTM,COVID-19
485,0.4838498830795288,0.5743307416445981,1-Layer LSTM,COVID-19
486,0.9983370737595991,1.1247407370740787,1-Layer LSTM,COVID-19
487,0.36449795961380005,0.512783059745283,1-Layer LSTM,COVID-19
488,0.7178675631682078,0.8520935822610416,1-Layer LSTM,COVID-19
489,0.26172658304373425,0.37816241977610376,1-Layer LSTM,COVID-19
490,0.45822830001513165,0.7098870605059271,1-Layer LSTM,COVID-19
491,0.8393493132157759,1.0474163004052162,1-Layer LSTM,COVID-19
492,0.1341581404209137,0.1734286382282182,1-Layer LSTM,COVID-19
493,1.2089779476324718,1.378549449786466,1-Layer LSTM,COVID-19
494,0.20030199885368347,0.24800822230877087,1-Layer LSTM,COVID-19
495,0.8853771036321466,0.9780270708402066,1-Layer LSTM,COVID-19
496,0.5267793300251166,0.7063718028473576,1-Layer LSTM,COVID-19
497,0.5619096060593923,0.7347508478721847,1-Layer LSTM,COVID-19
498,0.6132908940315247,0.7958232291506878,1-Layer LSTM,COVID-19
499,0.8138473232587179,0.9687410968964162,1-Layer LSTM,COVID-19
500,0.9615829207680442,1.0979575599173714,1-Layer LSTM,COVID-19
501,0.7636990149815878,0.8680358939888069,1-Layer LSTM,COVID-19
502,0.7092163463433584,1.155761304187437,1-Layer LSTM,COVID-19
503,0.48972515265146893,0.5344241348256267,1-Layer LSTM,COVID-19
504,0.796259218454361,0.9683441930796595,1-Layer LSTM,COVID-19
505,0.31427790224552155,0.3235009235238479,1-Layer LSTM,COVID-19
506,0.6519097956744108,0.7307251541146358,1-Layer LSTM,COVID-19
507,0.8709598382314047,1.1886864135871276,1-Layer LSTM,COVID-19
508,0.48411165674527484,0.5931530474096093,1-Layer LSTM,COVID-19
509,0.5634164132855155,0.7492084684550863,1-Layer LSTM,COVID-19
510,1.4270125379165013,2.021562885272407,1-Layer LSTM,COVID-19
511,0.8698227604230245,1.0667751180277671,1-Layer LSTM,COVID-19
512,0.8896510004997253,1.0591022334524158,1-Layer LSTM,COVID-19
513,0.8151390335776589,0.8684326859524586,1-Layer LSTM,COVID-19
514,1.0217414498329163,1.17695514571533,1-Layer LSTM,COVID-19
515,0.49620963633060455,0.5721037896572807,1-Layer LSTM,COVID-19
516,0.7744881456548517,0.8379401231705342,1-Layer LSTM,COVID-19
517,0.6435863673686981,0.7626471056625579,1-Layer LSTM,COVID-19
518,0.16980052491029105,0.18660661436644624,1-Layer LSTM,COVID-19
519,1.2059588649056174,1.3985204850650232,1-Layer LSTM,COVID-19
520,0.8022631208101908,0.9019206577401164,1-Layer LSTM,COVID-19
521,0.4831353425979614,0.6624256215770056,1-Layer LSTM,COVID-19
522,0.758413498600324,1.0599451366165937,1-Layer LSTM,COVID-19
523,0.9393931410529397,1.2643449225136396,1-Layer LSTM,COVID-19
524,0.7067782242189754,0.897039309254884,1-Layer LSTM,COVID-19
525,0.5805065731207529,0.7090789865613242,1-Layer LSTM,COVID-19
526,0.33673509684475983,0.4415928767217695,GRU,COVID-19
527,0.29764226675033567,0.6758793155155183,GRU,COVID-19
528,0.6530727256428112,0.8346864369440226,GRU,COVID-19
529,0.561768114566803,0.6561885246696743,GRU,COVID-19
530,0.48039986689885456,0.6411671590648114,GRU,COVID-19
531,0.4478681206703186,0.5612262424514632,GRU,COVID-19
532,0.5672799150149027,0.6897900352736154,GRU,COVID-19
533,0.3889680667357011,0.5802416321571161,GRU,COVID-19
534,0.30326472087339923,0.7058220176648781,GRU,COVID-19
535,0.17452009518941244,0.21269845549210145,GRU,COVID-19
536,0.605110357205073,0.7620787380750902,GRU,COVID-19
537,0.504989743232727,0.5846471497610156,GRU,COVID-19
538,0.7187131841977438,1.1735130240046199,GRU,COVID-19
539,0.8421774595975876,1.129517346080425,GRU,COVID-19
540,0.509740772843361,0.6486904910048632,GRU,COVID-19
541,0.5194751240990378,0.6023397514564486,GRU,COVID-19
542,0.31884363293647766,0.40690018886186907,GRU,COVID-19
543,0.6515198399623235,0.7284262516576131,GRU,COVID-19
544,0.4362323507666588,0.5609497556127879,GRU,COVID-19
545,0.5018230080604553,0.6493880889639166,GRU,COVID-19
546,0.8398111733523282,0.9900234077330412,GRU,COVID-19
547,0.21568195819854735,0.25640555655899727,GRU,COVID-19
548,0.46535805861155194,0.6642890065362742,GRU,COVID-19
549,0.4310607731342316,0.48375575178864916,GRU,COVID-19
550,1.3997130393981934,1.4689194862784336,GRU,COVID-19
551,0.0911475916703542,0.1096683260634047,GRU,COVID-19
552,0.5996821820735931,0.7526784779555609,GRU,COVID-19
553,0.4319214940071106,0.5259960646562475,GRU,COVID-19
554,1.0625431140263875,1.2029330168915793,GRU,COVID-19
555,1.6933810710906982,1.9517180519660462,GRU,COVID-19
556,0.8107746342817942,1.000649941617848,GRU,COVID-19
557,0.5713811119397482,0.9509977674565726,GRU,COVID-19
558,1.0249189833799999,1.2355183445978748,GRU,COVID-19
559,0.7488240718841552,0.9433497859506546,GRU,COVID-19
560,0.058409035205841064,0.07465910029914433,GRU,COVID-19
561,0.617695461619984,0.7482244695808988,GRU,COVID-19
562,0.46946150726742214,0.6379463653096161,GRU,COVID-19
563,0.5206187963485718,0.6314919084553191,GRU,COVID-19
564,0.24476277828216553,0.2874228055988435,GRU,COVID-19
565,1.1846651434898376,1.6778871569577254,GRU,COVID-19
566,0.4818289875984192,0.6372866904475116,GRU,COVID-19
567,1.0916477983648127,1.2959955904774207,GRU,COVID-19
568,0.5535531910982999,0.7140905786827575,GRU,COVID-19
569,0.4478274981180827,0.6084799520546152,GRU,COVID-19
570,0.37131070097287494,0.4909043989898093,GRU,COVID-19
571,1.0018659342419018,1.0553229550455097,GRU,COVID-19
572,1.038221836090088,1.1546401203098131,GRU,COVID-19
573,0.15255613128344217,0.171770498210076,GRU,COVID-19
574,0.8501240773634477,1.0495011077554803,GRU,COVID-19
575,0.5462811589241028,0.6502715709201351,GRU,COVID-19
576,0.5069637894630432,0.6824687297979884,GRU,COVID-19
577,0.7088541587193807,0.8535479288792486,GRU,COVID-19
578,0.7305216572501443,0.9234131478712689,GRU,COVID-19
579,0.6576318524100564,0.8642191339544553,GRU,COVID-19
580,0.4945187071959178,0.5725469099517444,GRU,COVID-19
